"PROD_EST","COBERTURA","ANIO","ID_MES","ID_ENTIDAD","VEH_ELECTR","VEH_HIBRIDAS_PLUGIN","VEH_HIBRIDAS","ESTATUS"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","06",7,3,50,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","07",11,4,96,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","08",25,17,225,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","09",751,340,2051,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","10",2,2,44,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","11",46,28,428,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","12",6,1,49,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","13",18,7,115,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","14",132,93,694,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","15",125,77,1206,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","16",26,15,191,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","17",22,21,79,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","18",0,2,12,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","19",122,89,927,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","20",21,5,72,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","21",57,40,243,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","22",54,20,203,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","23",17,12,175,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","24",16,8,185,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","25",37,15,135,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","26",16,11,152,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","27",8,4,67,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","28",8,8,120,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","29",1,0,43,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","30",23,12,235,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","31",19,12,250,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","32",3,1,34,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"06","99",0,0,49,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","01",19,8,101,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","02",14,20,169,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","03",3,3,53,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","04",1,0,56,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","05",21,26,161,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","06",8,2,63,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","07",6,7,94,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","08",26,13,255,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","09",534,248,1926,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","10",5,0,47,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","11",47,29,378,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","12",4,1,50,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","13",10,7,104,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","14",181,73,660,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","15",188,87,1254,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","16",26,20,168,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","17",15,15,112,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","18",4,2,17,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","19",98,65,839,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","20",4,6,67,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","21",62,26,285,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","22",46,18,197,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","23",12,6,168,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","24",21,15,124,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","25",32,15,140,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","26",6,6,179,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","27",1,4,62,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","28",9,10,116,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","29",2,0,46,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","30",21,16,223,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","31",13,14,272,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","32",2,0,38,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"07","99",1,0,42,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","01",32,11,143,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","02",28,20,166,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","03",8,0,49,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","04",3,0,54,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","05",20,18,198,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","06",2,2,58,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","07",8,11,90,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","08",32,15,278,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","09",1155,328,1978,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","10",7,2,38,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","11",66,32,395,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","12",2,0,33,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","13",12,2,123,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","14",167,119,594,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","15",255,98,1299,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","16",32,30,211,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","17",34,23,92,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","18",2,5,20,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","19",188,96,766,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","20",17,3,76,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","21",60,37,281,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","22",69,35,192,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","23",18,12,156,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","24",18,19,108,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","25",55,6,126,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","26",24,14,138,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","27",6,1,67,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","28",38,8,142,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","29",3,1,47,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","30",47,15,236,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","31",28,22,203,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","32",3,0,27,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"08","99",0,0,60,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","01",30,11,113,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","02",35,19,192,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","03",3,0,47,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","04",0,4,55,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","05",23,20,205,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","06",7,2,66,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","07",7,6,92,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","08",59,23,239,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","09",848,389,1899,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","10",3,3,67,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","11",64,28,419,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","12",10,0,40,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","13",14,5,120,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","14",129,93,641,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","15",223,102,1304,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","16",43,10,172,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","17",40,16,104,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","18",7,6,13,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","19",160,89,1048,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","20",15,12,80,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","21",60,42,311,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","22",67,33,239,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","23",12,10,160,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","24",23,17,177,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","25",48,12,178,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","26",19,11,191,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","27",4,4,62,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","28",17,3,143,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","29",2,1,45,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","30",31,21,256,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","31",32,22,275,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","32",4,0,42,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"09","99",2,0,187,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","01",27,21,223,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","02",18,18,241,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","03",6,0,51,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","04",0,1,55,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","05",17,33,229,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","06",5,1,58,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","07",7,6,107,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","08",34,26,181,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","09",758,361,2640,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","10",2,2,52,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","11",41,46,388,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","12",3,2,45,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","13",10,9,132,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","14",161,131,843,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","15",317,106,1456,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","16",20,24,256,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","17",25,19,136,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","18",4,6,22,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","19",143,122,1041,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","20",8,12,88,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","21",152,44,346,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","22",46,48,255,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","23",15,12,174,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","24",18,19,201,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","25",138,13,219,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","26",17,15,184,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","27",6,8,85,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","28",9,15,160,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","29",1,0,59,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","30",36,27,315,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","31",23,30,253,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","32",5,1,43,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"10","99",1,0,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"11","01",23,19,98,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"11","02",13,28,234,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"11","03",1,2,57,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"11","04",0,3,79,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"11","05",17,39,276,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"11","06",2,12,112,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"11","07",4,15,138,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"11","08",20,44,176,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"11","09",574,545,2601,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"11","10",1,5,64,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos híbridos y eléctricos","Nacional",2025,"11","11",36,108,433,"Cifras Revisadas"
